,date,price,level,levels,rooms,area,kitchen_area,geo_lat,geo_lon,building_type,object_type,postal_code,street_id,id_region,house_id
8895062,2021-10-13,10000000,13,16,1,37.7,8.6,55.730305,37.422916,0,0,121351.0,402674.0,77,962791.0
7331188,2021-08-27,4500000,2,10,1,36.0,10.0,55.795489,49.251654,0,0,420083.0,454243.0,16,2416185.0
2299993,2021-03-25,4000000,9,9,3,75.0,9.0,57.1727863,65.5482233,0,0,625005.0,,72,
10417509,2021-11-28,5600000,13,14,2,55.7,11.28,64.532598,40.615484,3,0,163065.0,,29,
6492673,2021-08-03,8600000,16,22,1,37.7,10.3,59.9400425,30.4363535,0,0,195027.0,461474.0,78,999165.0
3258993,2021-04-22,3473000,1,15,2,46.0,0.0,56.0177507,92.7724342,0,2,,492005.0,24,1035391.0
11111788,2021-12-20,3850000,9,10,2,49.0,2.0,55.1590117,82.9618705,0,0,630901.0,,54,
1783104,2021-03-10,4100000,9,9,4,86.4,36.0,55.1691361,61.4218315,2,0,454006.0,431700.0,74,1877564.0
4875945,2021-06-17,1500000,7,9,1,29.9,0.0,51.711887,55.11555,0,0,460034.0,,56,
3251015,2021-04-22,1800000,4,5,2,40.0,0.0,57.0054758,65.4040244,0,0,625058.0,247030.0,72,740378.0
5784941,2021-07-13,2550000,1,3,1,28.2,7.4,55.8114385,49.4384913,0,0,422788.0,489168.0,16,1740325.0
1278895,2021-02-21,1600000,1,5,3,62.0,-100.0,67.60475,33.662415,2,0,184250.0,,51,
7231058,2021-08-25,8000000,15,16,2,63.0,12.5,44.99214,39.0704748,0,0,350065.0,297345.0,23,1452549.0
4233150,2021-05-25,13200000,10,10,1,47.0,0.0,43.6116499,39.7626568,0,0,354004.0,,23,
10427213,2021-11-29,4700000,2,9,2,55.8,0.0,54.988525,82.8656645,0,0,630108.0,,54,
3871492,2021-05-14,6900000,9,12,3,112.0,18.0,52.763094,41.4018636,4,0,392027.0,402286.0,68,2251962.0
4577890,2021-06-07,5300000,1,5,2,46.0,-100.0,50.2604625,127.5453438,2,0,675004.0,134241.0,28,995303.0
8463490,2021-09-30,1966950,7,15,2,43.71,0.0,58.5825544,49.5692859,0,2,610045.0,528074.0,43,1467039.0
4878555,2021-06-18,2950000,5,5,2,44.4,6.0,54.517883,36.268536,0,0,248016.0,,40,
5386133,2021-07-03,2380000,1,5,1,31.0,8.0,55.99032,92.9382824,0,0,660122.0,,24,
10675204,2021-12-06,8700000,12,24,3,84.0,28.0,57.0949531,65.6191984,0,0,625028.0,415501.0,72,1859595.0
10380239,2021-11-27,4507796,11,14,-1,20.75,0.0,59.881272,30.264386,0,2,198097.0,,78,
10661810,2021-12-06,1540000,9,10,1,19.0,4.0,55.8584696,48.5735394,0,0,422545.0,379960.0,16,1929935.0
445088,2021-01-27,4050000,2,2,1,22.5,7.0,43.5854551,39.7231548,3,0,354000.0,198952.0,23,2374323.0
4431896,2021-06-01,2200000,4,5,1,28.1,5.0,54.7518,83.11926,0,0,633004.0,,54,
2502464,2021-03-30,3350000,5,9,3,60.1,6.0,54.9664446,82.8626165,2,0,630052.0,,54,
3544157,2021-05-01,2450000,3,17,1,37.0,10.0,51.805192,36.168311,2,0,305006.0,,46,
9098600,2021-10-19,15500000,6,12,3,63.0,6.5,55.8823482,37.488236,0,0,125599.0,574910.0,77,1553153.0
1542855,2021-03-01,750000,1,2,1,32.0,6.0,56.7898932,60.8625804,0,0,620061.0,,63,
10729907,2021-12-07,2450000,1,5,2,44.0,6.0,55.340706,86.075951,0,0,650055.0,,42,
6998600,2021-08-18,1680000,1,5,1,24.0,8.0,51.6872368,39.1967534,4,0,394049.0,157933.0,36,1174180.0
9862078,2021-11-11,4220000,8,15,2,53.96,12.12,57.1364101,65.471729,0,2,625018.0,,72,
5588896,2021-07-06,5050000,4,4,1,58.0,14.0,45.3546805,36.4683086,0,0,298300.0,380761.0,91,1496537.0
10267778,2021-11-23,4750000,3,5,3,51.5,5.9,55.1789376,36.6488442,0,0,249000.0,290190.0,40,1146688.0
1424101,2021-02-26,1990000,3,4,2,40.8,6.0,57.5811029,39.8365838,4,0,150023.0,187640.0,76,2161430.0
9503402,2021-11-01,12963350,10,25,2,50.0,17.6,55.8612834,37.6478872,0,2,129329.0,,77,
737991,2021-02-06,4600000,9,17,2,52.0,0.0,54.9646986,82.9491015,1,0,630033.0,154327.0,54,1554644.0
1302361,2021-02-22,34406671,24,32,3,68.3,0.0,55.73401,37.516988,0,2,121170.0,452143.0,77,1549875.0
7190725,2021-08-24,3400000,7,18,-1,22.0,2.0,60.06271,30.424097,0,0,188669.0,435371.0,47,1181481.0
1043182,2021-02-15,6853685,10,14,1,38.9,-100.0,55.4941245,37.5019595,4,2,108824.0,,77,980280.0
5180345,2021-06-29,4372392,22,25,-1,22.25,0.0,55.7582621,37.8618553,0,2,143960.0,,50,1357085.0
4449137,2021-06-02,3390000,6,16,2,37.54,0.0,57.1529744,65.5344099,0,2,625041.0,491024.0,72,2722832.0
3522377,2021-04-30,3294000,2,16,3,61.0,0.0,53.3283323,83.6817955,0,2,,521923.0,22,2759286.0
4197044,2021-05-24,3540000,5,5,2,47.0,-100.0,54.192085,37.68564,4,0,300027.0,,71,
5258245,2021-06-30,5699000,5,5,2,43.0,6.0,55.7924531,49.1425355,1,0,420012.0,516745.0,16,1489293.0
546818,2021-01-31,8035200,1,4,3,101.3,14.2,54.716866,20.428444,0,2,236010.0,,39,
11258265,2021-12-25,5800000,4,12,1,46.3,23.1,57.1190622,65.5014247,0,0,625032.0,558327.0,72,1040080.0
10667076,2021-12-06,2600000,5,5,3,70.0,9.2,44.1029963,42.9800205,0,0,357340.0,231912.0,26,1932676.0
10305201,2021-11-24,8890000,3,25,3,110.42,0.0,57.1857528,65.6298246,3,2,625040.0,165032.0,72,2267380.0
9991406,2021-11-16,3000000,4,7,1,35.0,3.0,48.674684,44.4444475,0,0,400002.0,142098.0,34,1805190.0
2033621,2021-03-17,1000000,2,3,2,45.1,6.0,59.1672328,29.9497857,4,0,188245.0,,47,2374840.0
5971604,2021-07-18,2500000,5,5,2,42.0,6.0,53.17702,44.990423,0,0,440005.0,,58,
9631981,2021-11-05,1850000,3,9,1,29.6,4.7,54.9334835,82.9058319,0,0,630106.0,528814.0,54,1906826.0
2209890,2021-03-23,2350000,5,17,1,50.0,0.0,47.3215445,39.6857216,0,0,344010.0,,61,
4344301,2021-05-29,1950000,5,5,1,36.0,8.0,43.4804222,43.5749408,4,0,360003.0,475075.0,7,1211997.0
4287463,2021-05-27,1280000,1,1,2,45.0,6.0,50.93939,37.821265,4,0,309561.0,,31,
8637375,2021-10-05,9000000,6,19,2,63.7,11.4,55.6261455,37.3094404,0,0,108850.0,293992.0,77,2487627.0
2003721,2021-03-17,5580000,5,19,-1,27.24,0.0,59.8853349,30.4649506,0,2,193230.0,494426.0,78,1038155.0
11262933,2021-12-25,4640818,8,13,-1,21.0,-100.0,59.875894,30.257567,0,2,198097.0,,78,
6013101,2021-07-20,1250000,3,4,-1,20.0,0.0,44.9958512,38.9288063,0,0,385141.0,502932.0,1,1442302.0
9003741,2021-10-16,4299000,1,16,1,46.0,16.0,44.0737297,39.1224119,0,0,352800.0,131585.0,23,2547799.0
1034960,2021-02-15,5616115,23,24,-1,26.7,0.0,59.9391313,30.3159004,0,2,190000.0,,78,1402094.0
2449624,2021-03-29,4212540,25,27,2,52.2,11.0,55.9801331,92.8133811,0,2,660006.0,462959.0,24,1390582.0
1725767,2021-03-08,8181908,7,17,2,58.6,14.2,55.69901,37.958411,3,2,140007.0,236042.0,50,1292519.0
8053178,2021-09-18,4204000,3,9,1,45.58,16.8,61.2398344,73.4531818,0,2,628402.0,148673.0,86,1002723.0
2718901,2021-04-05,11000000,12,14,2,48.0,9.0,56.2932878,38.2405928,2,0,141325.0,450447.0,50,1547921.0
8818976,2021-10-11,1650000,1,4,2,37.2,8.0,53.5306,49.281002,0,0,445024.0,,63,
9925147,2021-11-14,4500000,4,9,3,112.0,20.0,57.5675233,39.9217761,0,2,,491370.0,76,2159796.0
5044976,2021-06-24,1070000,3,5,1,33.0,8.0,55.98814,40.013344,2,0,601204.0,,33,
6475979,2021-08-03,3450000,2,9,2,48.0,7.0,55.9789994,92.8545734,0,0,660078.0,,24,
5926040,2021-07-16,3200000,5,5,3,63.0,-100.0,43.0142521,44.6677798,4,0,362048.0,420687.0,15,1077710.0
11129769,2021-12-20,1400000,1,2,2,44.0,0.0,44.403706,43.896176,0,0,357910.0,,26,
7599314,2021-09-04,6500000,6,15,2,74.0,10.0,47.2032239,39.6357799,0,0,344058.0,391122.0,61,1995061.0
2751471,2021-04-06,8940000,9,17,3,131.0,0.0,57.158184,65.595099,3,2,625039.0,136462.0,72,2260137.0
10806904,2021-12-09,5600000,16,17,2,66.0,10.0,47.250561,39.7655567,0,0,344029.0,344433.0,61,2011236.0
2825362,2021-04-08,1950000,2,10,1,32.9,0.0,55.1509243,61.3939673,4,0,454092.0,432200.0,74,948055.0
1239446,2021-02-20,3400000,13,25,1,26.6,-100.0,55.8358823,37.9394658,3,0,143909.0,,50,
923239,2021-02-11,4000000,14,17,3,95.2,-100.0,55.1445984,61.3835215,3,0,454048.0,565729.0,74,693911.0
7423157,2021-08-31,3570000,5,9,3,69.0,8.3,48.840211,44.643548,0,0,400039.0,,34,
1493236,2021-02-27,1815000,11,24,-1,22.0,0.0,47.2138886,39.6195748,0,2,344090.0,518815.0,61,2192321.0
8566882,2021-10-03,4400000,10,14,1,43.2,7.2,55.777429,38.675276,0,0,142500.0,436923.0,50,1990992.0
7649868,2021-09-06,4500000,2,18,1,36.0,-100.0,59.939084,30.315879,0,2,190000.0,,78,1402094.0
10895341,2021-12-13,10500000,8,8,3,48.0,0.0,43.4573462,39.9262482,0,0,354395.0,388135.0,23,2037597.0
5168767,2021-06-29,2750000,12,17,1,22.6,0.0,53.3463926,83.7870791,4,0,656056.0,432132.0,22,1158729.0
3032135,2021-04-15,2700000,13,20,1,37.4,9.9,47.2224566,39.718803,4,2,344000.0,,61,1232116.0
10736387,2021-12-08,4700000,10,10,2,53.0,10.0,56.491017,85.053991,0,0,634030.0,,70,
4998324,2021-06-22,1800000,6,10,1,36.0,8.0,55.1374107,61.4518032,4,0,454135.0,,74,
2631965,2021-04-03,1800000,1,1,5,110.0,-100.0,50.942586,46.973562,6,0,413235.0,412604.0,64,1039785.0
8955350,2021-10-15,2670000,3,5,2,56.0,8.4,48.767686,44.5535935,0,0,400007.0,,34,
4780178,2021-06-14,19390000,9,17,3,81.0,11.2,59.9818091,30.3146619,4,0,197342.0,138078.0,78,614785.0
3997586,2021-05-18,5649000,4,9,-1,24.7,6.0,59.884193,30.43159,0,0,192171.0,146825.0,78,625226.0
1339831,2021-02-24,2550000,7,17,1,52.2,-100.0,51.826286,55.153454,4,0,460052.0,527095.0,56,2765609.0
8521478,2021-10-02,1100000,3,5,1,18.0,-100.0,56.0037077,92.951837,0,0,660059.0,471164.0,24,1006965.0
5449608,2021-07-04,2000000,1,16,-1,21.58,0.0,54.9786837,82.9043035,0,2,630024.0,,54,
794783,2021-02-08,2200000,3,10,1,35.5,-100.0,52.6327303,39.5409216,0,0,398037.0,,48,
8493440,2021-10-01,16096483,8,15,1,39.7,0.0,55.70128,37.642654,0,2,115280.0,293806.0,77,1703316.0
9357244,2021-10-27,28000000,21,22,4,100.9,10.1,55.841518,37.3515,0,0,125368.0,159206.0,77,1068315.0
5306751,2021-07-01,5190000,19,24,1,60.0,0.0,57.1595292,65.5781368,0,2,625048.0,363161.0,72,837889.0
5927737,2021-07-16,4200000,7,15,1,41.0,10.9,54.7468386,20.4835725,4,0,236001.0,411010.0,39,1071022.0
1275109,2021-02-21,3200000,1,5,1,34.0,0.0,62.0275652,129.6476008,0,0,677013.0,123405.0,14,1402572.0
3835355,2021-05-12,3500000,9,10,1,40.6,0.0,56.0433109,92.8858299,2,0,660020.0,329872.0,24,1064988.0
1082686,2021-02-16,4250000,21,23,-1,24.0,3.2,55.9444513,37.4882641,0,2,141702.0,227328.0,50,720553.0
4430175,2021-06-01,7700000,6,9,3,82.0,14.0,60.9307835,76.572701,4,0,628606.0,298436.0,86,757000.0
6589566,2021-08-06,4284000,13,14,2,63.0,0.0,56.1040552,92.8998367,4,2,660132.0,,24,
4207127,2021-05-25,3321000,6,24,1,44.0,20.9,57.1529744,65.5344099,0,2,625000.0,,72,900613.0
8176313,2021-09-22,4000000,10,10,2,82.0,28.0,45.0070831,41.9125448,0,0,,545791.0,26,2224819.0
177582,2021-01-14,21650000,8,22,4,104.51,12.5,55.8117171,37.7396396,0,0,107370.0,378722.0,77,1917490.0
9631001,2021-11-05,3300000,8,16,-1,32.8,5.0,55.10593,82.946,4,0,630061.0,138256.0,54,1969323.0
681817,2021-02-04,12800000,4,14,2,86.0,14.0,55.467487,37.544746,0,0,108823.0,407671.0,77,1624269.0
7706417,2021-09-07,25000000,6,6,4,99.0,35.3,59.930958,30.237337,0,0,199106.0,230432.0,78,1640983.0
1609787,2021-03-03,4255444,3,10,3,76.0,10.0,56.1151354,93.3300865,0,0,662501.0,479370.0,24,1102207.0
6683252,2021-08-09,4840000,8,19,3,65.0,10.0,55.7434619,52.3959165,0,2,423800.0,,16,1211456.0
6595024,2021-08-06,6990000,15,16,4,77.4,0.0,56.0511628,92.885439,2,0,660020.0,511256.0,24,792219.0
6556995,2021-08-05,4595732,6,17,1,38.2,6.0,55.9493208,37.1802937,0,2,141544.0,308722.0,50,1379232.0
6997528,2021-08-18,3600000,2,5,3,62.0,0.0,43.0676375,44.6740085,4,0,362013.0,513541.0,15,819269.0
7398599,2021-08-30,4000000,4,4,2,43.0,-100.0,50.579979,36.550266,0,0,308019.0,333643.0,31,2227041.0
4892030,2021-06-18,3900000,6,9,1,35.0,-100.0,50.286007,127.54462,4,0,675016.0,,28,
5862530,2021-07-15,7700000,4,30,1,28.0,15.0,55.81652,37.342661,0,0,143402.0,555140.0,50,842780.0
7378500,2021-08-30,4062900,8,8,1,46.7,24.1,45.0471141,39.1185627,0,2,350055.0,544316.0,23,1097390.0
5317705,2021-07-01,14000000,5,6,3,128.6,24.5,55.021374,82.9201965,4,0,630007.0,,54,
7427505,2021-08-31,19594389,10,15,2,47.1,0.0,55.70128,37.642654,0,2,115280.0,293806.0,77,1703316.0
1959925,2021-03-15,8301366,7,17,3,60.95,0.0,55.7079148,37.9624003,0,2,140016.0,533064.0,50,1249672.0
7144413,2021-08-23,5980000,7,10,4,84.0,11.0,47.2448525,39.6774078,0,0,,422772.0,61,1515207.0
5397276,2021-07-03,4640000,3,9,3,64.6,8.6,55.1088581,82.9712949,2,0,630129.0,182055.0,54,2780399.0
9646413,2021-11-05,6550000,4,9,3,70.0,10.0,55.1203524,36.596687,0,0,249034.0,403174.0,40,1930047.0
2456149,2021-03-29,2950000,2,10,1,34.5,0.0,56.0343176,92.9181789,2,0,660135.0,324323.0,24,821363.0
5323408,2021-07-01,850000,5,5,1,33.1,5.6,54.5949437,53.4605382,4,0,423950.0,400072.0,16,1151692.0
709356,2021-02-05,2180000,3,5,2,41.6,6.0,55.3446965,86.0843351,0,0,650043.0,,42,
6106456,2021-07-22,4800000,6,6,2,49.0,10.0,48.516182,135.04492,0,0,680042.0,,27,
5312888,2021-07-01,3250000,5,10,2,64.8,16.0,55.1179626,61.425964,2,0,454046.0,213324.0,74,807541.0
5021912,2021-06-23,7663927,3,16,3,62.75,0.0,60.073526,30.22945,0,2,194294.0,297483.0,78,2466154.0
3991372,2021-05-18,6400000,3,10,-1,30.6,0.0,55.7143387,37.4072773,0,0,121353.0,,77,
8240774,2021-09-23,2790000,5,16,1,39.0,10.0,47.2918546,39.6989282,0,0,344092.0,126597.0,61,904116.0
10955871,2021-12-14,31600000,3,8,3,75.1,8.5,55.698655,37.562443,0,0,119333.0,544886.0,77,2346538.0
11025170,2021-12-16,5080000,2,18,-1,23.0,-100.0,59.823643,30.343078,0,0,196158.0,425878.0,78,957260.0
10735974,2021-12-08,3470000,2,9,2,50.0,9.0,48.6945121,44.4748114,0,0,400120.0,123036.0,34,2424602.0
5218204,2021-06-30,7557791,7,21,2,56.45,0.0,60.0699405,30.399839,0,2,188660.0,,47,1944178.0
4896437,2021-06-18,1830000,1,17,1,34.6,0.0,56.0122768,92.9585344,2,2,660068.0,512586.0,24,1228389.0
8263472,2021-09-24,4390000,11,25,2,48.15,0.0,57.1857528,65.6298246,0,2,625040.0,165032.0,72,2267380.0
8674903,2021-10-06,4600000,4,4,3,90.2,0.0,56.7766853,60.6594661,5,2,620076.0,131941.0,66,1322413.0
1138285,2021-02-17,1990000,5,10,2,51.0,9.0,51.5944967,45.9990477,0,0,410007.0,303035.0,64,1891941.0
2125758,2021-03-20,3250000,4,9,1,33.4,0.0,57.1559063,65.5480234,0,0,625002.0,,72,
7623516,2021-09-05,7900000,5,25,-1,30.0,10.0,55.7544644,37.8863264,0,0,143962.0,,50,
10749854,2021-12-08,7499000,2,11,2,58.0,0.0,45.057231,35.381737,0,0,298107.0,256594.0,91,2211976.0
6348835,2021-07-30,3990000,7,10,4,83.0,-100.0,56.101887,54.228394,0,0,452688.0,,2,
3406918,2021-04-27,3700000,6,9,4,76.0,0.0,53.7201959,91.4235912,2,0,655004.0,445580.0,19,853756.0
2691093,2021-04-05,3199000,10,17,1,48.0,14.0,55.1521232,61.3886609,3,0,454080.0,495870.0,74,2797018.0
2108262,2021-03-19,1580000,13,17,-1,25.5,4.4,58.6030035,49.6336768,3,0,610050.0,142497.0,43,2506402.0
10086273,2021-11-18,6350000,14,19,2,68.2,14.1,57.1685642,65.4915838,4,0,625001.0,257470.0,72,2373543.0
471927,2021-01-28,4900000,2,23,1,45.0,11.0,55.3913438,37.5608006,3,0,142108.0,235438.0,50,1542188.0
8186507,2021-09-22,19549090,12,12,-1,41.33,0.0,43.6132329,39.7441843,0,2,,,23,947665.0
9720520,2021-11-08,8500000,4,14,3,114.0,15.5,57.1575396,65.5083802,0,0,625003.0,,72,
1151520,2021-02-18,4182500,7,11,2,83.0,10.0,54.9620864,82.9697388,4,0,630033.0,243223.0,54,715252.0
8214099,2021-09-23,650000,1,2,1,18.9,0.0,56.0217288,93.0499317,4,0,660031.0,522327.0,24,2630285.0
5251718,2021-06-30,3300000,4,10,2,57.94,0.0,55.571127,42.0150654,0,2,,254366.0,33,752743.0
10453650,2021-11-29,9800000,3,12,4,118.0,10.0,53.337936,83.766884,0,0,656049.0,,22,
5063011,2021-06-25,2600000,4,5,2,50.0,6.0,59.1270036,37.9886074,4,0,162616.0,,35,
7423037,2021-08-31,4963296,15,19,1,39.0,0.0,60.044862,30.4571456,0,2,188662.0,,47,2375538.0
5623401,2021-07-07,2900000,4,5,3,60.0,0.0,55.0605011,60.1140642,4,0,456316.0,584445.0,74,2105716.0
5178627,2021-06-29,1400000,4,5,1,31.0,7.0,52.5292137,85.1759208,2,0,659303.0,507848.0,22,1754717.0
2928229,2021-04-11,3460000,5,5,2,33.0,0.0,52.254341,104.340192,0,0,664075.0,450890.0,38,986805.0
6747442,2021-08-11,3600000,2,5,2,52.0,8.5,57.7758031,40.9072818,0,0,156002.0,,44,
1419613,2021-02-26,4590000,8,19,1,36.0,10.9,57.1180995,65.4905707,0,0,625018.0,421638.0,72,1903673.0
4714904,2021-06-11,4390000,4,10,2,66.7,0.0,53.218503,44.9039657,0,0,,414261.0,58,2631782.0
6201133,2021-07-26,1600000,2,2,1,32.0,-100.0,56.979993,40.958443,0,0,153022.0,,37,
9145597,2021-10-20,1730000,5,5,2,43.8,6.0,53.86877,86.656136,0,0,653039.0,,42,
2275097,2021-03-24,2150000,2,3,1,36.3,0.0,51.7706685,107.5807162,0,0,670049.0,,3,1995116.0
5944053,2021-07-17,4220000,16,25,2,50.0,-100.0,47.2224566,39.718803,0,2,344000.0,,61,1232116.0
8731661,2021-10-08,1900000,1,5,1,35.7,8.1,59.12887,37.899895,0,0,162610.0,,35,
3282442,2021-04-22,2138500,18,18,-1,32.9,6.2,53.1753314,45.0348625,0,2,440000.0,,58,2353540.0
1242291,2021-02-20,2900000,13,14,-1,26.0,-100.0,44.892558,37.33958,3,2,353451.0,225102.0,23,717827.0
1856587,2021-03-12,2850000,1,22,1,43.0,13.0,47.203218,39.6108938,4,0,344091.0,391122.0,61,2142711.0
7085091,2021-08-21,3740000,4,5,2,60.0,-100.0,47.212989,39.665444,0,0,344004.0,,61,
3495036,2021-04-29,13987563,14,25,2,55.89,0.0,56.9164657,32.164803,0,2,172796.0,,77,2127554.0
2942902,2021-04-12,17131417,3,12,4,86.0,16.6,59.9073016,30.3179072,4,2,196084.0,440019.0,78,2010384.0
5744496,2021-07-12,2350000,3,5,2,40.0,6.0,56.966845,40.984072,0,0,153009.0,,37,
10027489,2021-11-16,9550077,11,24,1,41.73,18.63,59.880058,30.430852,0,2,192171.0,,78,
3151385,2021-04-19,560000,2,2,2,34.1,5.0,51.2480532,58.5709839,4,0,462402.0,170345.0,56,2343838.0
271133,2021-01-19,1680000,5,5,2,45.0,7.0,55.44926,65.36376,4,0,640022.0,,45,
4531710,2021-06-05,120000000,13,16,5,188.0,30.0,55.7519024,37.5788547,3,0,121099.0,550965.0,77,2188726.0
6281422,2021-07-28,2760000,7,15,1,35.0,-100.0,57.1429823,65.4789477,0,2,625025.0,,72,
10709941,2021-12-07,3050000,12,17,1,34.65,0.0,57.1900807,65.5900476,1,2,625031.0,295947.0,72,837240.0
8175523,2021-09-22,7500000,11,20,1,33.0,11.0,60.0347412,30.2247162,0,0,197373.0,291085.0,78,2484205.0
7885921,2021-09-13,4100000,13,16,1,39.0,-100.0,57.0992786,65.5693559,0,0,625033.0,451365.0,72,2368781.0
5298053,2021-06-30,5077900,3,14,3,87.55,15.0,57.011555,40.99735,4,0,153005.0,,37,
1125767,2021-02-17,6200000,1,2,1,30.5,0.0,44.494836,34.164925,0,0,298600.0,367252.0,91,2575782.0
7224426,2021-08-25,3978555,5,7,1,54.13,0.0,53.2649433,83.7331114,0,2,656906.0,,22,1581977.0
6169822,2021-07-24,4340000,5,5,1,30.1,5.6,59.8389562,30.217092,0,0,198260.0,439280.0,78,2098177.0
5695336,2021-07-10,5745724,10,25,-1,25.87,0.0,55.7582621,37.8618553,0,2,143960.0,,50,1357085.0
225886,2021-01-16,18732320,15,16,3,84.8,18.6,55.601203,37.727553,0,2,115583.0,134360.0,77,1188488.0
10126907,2021-11-19,950000,3,5,1,28.0,6.0,55.1161936,83.8843308,0,0,633411.0,339895.0,54,776447.0
10604054,2021-12-04,4400000,22,25,-1,26.0,5.0,60.071438,30.312428,0,0,194356.0,130356.0,78,605790.0
5278125,2021-06-30,8800000,9,10,2,56.8,9.4,42.965217,47.495483,0,0,367026.0,,78,
6919458,2021-08-16,2365000,3,5,2,44.0,-100.0,61.7785725,34.3413748,5,0,185002.0,335690.0,10,2141796.0
11347003,2021-12-30,1850000,5,5,3,58.2,0.0,56.35335,61.976649,2,0,623405.0,,66,
3812867,2021-05-12,2800000,1,9,2,54.7,0.0,58.216306,68.288302,4,0,626150.0,,72,1314310.0
10824780,2021-12-10,7683310,2,10,3,92.57,0.0,51.794108,39.148481,0,2,396005.0,,36,
6360222,2021-07-30,2950000,7,10,1,25.39,0.0,57.1529744,65.5344099,1,2,625015.0,179176.0,72,1263078.0
7858258,2021-09-12,4390000,8,12,2,45.0,6.0,57.6210275,39.8502639,0,0,150049.0,465184.0,76,2135147.0
4599710,2021-06-07,4075500,15,23,1,42.9,0.0,45.013931,39.092328,0,2,350910.0,212171.0,23,2343811.0
3833582,2021-05-12,3650000,6,12,-1,24.8,0.0,59.843923,30.110639,1,0,198264.0,324805.0,78,2825887.0
3524049,2021-04-30,5700000,17,25,-1,26.0,0.0,60.0368892,30.2261228,0,0,197373.0,291085.0,78,2484205.0
11028919,2021-12-16,4400000,4,6,2,47.9,14.25,45.020131,38.932598,0,0,385121.0,,1,
8412362,2021-09-29,4140000,5,16,3,50.57,0.0,57.1529744,65.5344099,0,2,625000.0,,72,900613.0
4532659,2021-06-05,12236000,6,6,-1,26.6,0.0,43.4004381,39.9931765,0,2,354340.0,162240.0,23,1767529.0
11349239,2021-12-30,5990000,9,10,-1,75.3,26.0,55.021359,83.01805,2,0,630133.0,,54,
1324221,2021-02-23,7500000,3,9,3,82.0,12.0,54.746098,20.486107,4,0,236001.0,411010.0,39,1749801.0
243050,2021-01-17,6744240,23,24,1,49.59,19.2,59.8513073,30.0216431,0,2,198515.0,300413.0,78,1369322.0
5517147,2021-07-05,4960000,7,9,3,72.0,30.0,57.166741,65.4927272,4,0,625001.0,490383.0,72,2831681.0
1617033,2021-03-04,995000,4,5,-1,18.4,-100.0,57.1328115,65.5812745,4,0,625023.0,,72,
5974487,2021-07-19,3850000,9,10,2,62.0,10.0,51.4975076,45.9540033,0,0,410015.0,330661.0,64,2228704.0
371525,2021-01-24,1752600,14,25,1,25.4,4.6,47.2200643,39.7433945,0,2,344022.0,435974.0,61,1294483.0
1945665,2021-03-15,2250000,2,5,-1,15.0,-100.0,59.9575216,30.3071123,4,0,197198.0,141282.0,78,618640.0
1085676,2021-02-16,4290000,6,9,2,59.7,14.0,57.1255816,65.5501166,2,0,625007.0,532215.0,72,1371366.0
6164436,2021-07-24,1300000,10,10,1,43.0,-100.0,42.9849159,47.5047181,0,0,367018.0,317901.0,5,1953806.0
2749547,2021-04-06,6300000,4,10,3,61.0,6.0,55.8318984,37.9673837,0,0,143915.0,,50,
10306628,2021-11-24,9000000,5,5,4,149.0,20.0,44.030574,43.0401,0,0,357502.0,,26,
2581509,2021-04-01,3600000,4,20,1,42.1,0.0,57.154674,65.492754,0,0,625037.0,434524.0,72,2269067.0
5022949,2021-06-23,3100000,2,16,2,41.7,4.0,54.9368152,82.8854585,2,0,630088.0,561264.0,54,2704766.0
6881894,2021-08-15,1100000,1,2,2,45.0,-100.0,55.2246804,84.4155289,4,0,633453.0,533997.0,54,2152978.0
5142463,2021-06-28,1850000,5,5,4,72.5,0.0,58.466522,56.40379,0,0,618740.0,,59,
5335643,2021-07-02,4400000,8,20,3,94.0,13.7,51.4857381,46.126991,0,0,413100.0,497427.0,64,1474097.0
1500351,2021-02-28,8500000,8,17,2,61.0,12.0,55.8030105,37.8473079,2,0,143911.0,,50,1299462.0
1590213,2021-03-02,2800000,5,5,1,36.0,0.0,56.0647874,92.9324773,2,0,660118.0,498397.0,24,2440900.0
3778146,2021-05-11,2800000,3,14,2,65.6,14.4,56.8200838,35.898655,3,2,170043.0,519001.0,69,2217524.0
9873711,2021-11-12,2244600,4,24,1,34.0,-100.0,54.9414128,82.8840642,0,2,630119.0,,54,
8678190,2021-10-06,3400000,2,5,1,29.3,6.3,52.2512004,104.3614168,0,0,664050.0,144438.0,38,1210814.0
2874117,2021-04-09,47000000,3,12,4,139.5,16.0,55.7856785,37.5246734,3,0,125252.0,212617.0,77,2730673.0
11007624,2021-12-15,7500000,14,16,1,32.0,9.0,59.9899103,30.3752864,0,0,195220.0,174990.0,78,1219824.0
6116600,2021-07-22,950000,2,2,2,25.0,6.0,44.584904,40.13032,0,0,385017.0,,1,
7352624,2021-08-28,7800000,15,25,2,59.5,15.0,55.640289,37.852042,0,0,140053.0,,50,2442599.0
9624083,2021-11-05,4500000,10,25,1,43.6,20.0,54.1765617,37.6291154,0,0,300045.0,340808.0,71,779814.0
3132214,2021-04-18,4300000,1,5,3,70.0,0.0,52.0632061,113.395485,2,0,672042.0,129632.0,75,1398970.0
6895509,2021-08-16,8500000,12,15,3,100.0,0.0,57.1734323,65.5570681,4,0,625022.0,259859.0,72,835273.0
1695255,2021-03-07,12850000,11,13,3,81.6,18.0,59.939084,30.315879,3,2,190000.0,,78,1402094.0
